eval_id,jury_verdict,jury_confidence,votes_c,votes_i,votes_u,human_verdict,human_score,sys_label,hum_label,sys_conf
eval_20250915_044505_0ebceb20,incorrect,0.827948873549268,0,5,0,,,0,,0.827948873549268
eval_20250915_082402_2874d784,correct,0.7575263036633132,5,0,0,,,1,,0.7575263036633132
eval_20250915_035759_49c17723,correct,0.7394561047167681,4,1,0,,,1,,0.7394561047167681
eval_20250915_082440_626dd094,incorrect,0.8104565059735106,0,5,0,,,0,,0.8104565059735106
eval_20250915_041248_0693d32d,incorrect,0.8350623831508261,0,5,0,,,0,,0.8350623831508261
eval_20250915_021926_9f0c7d7d,incorrect,0.8277658924205379,0,5,0,,,0,,0.8277658924205379
eval_20250915_043022_c8bf7c14,incorrect,0.8352351800448685,0,5,0,,,0,,0.8352351800448685
eval_20250915_055209_c7eeab14,incorrect,0.9031166856708477,0,5,0,,,0,,0.9031166856708477
eval_20250915_060114_eb9f63a8,incorrect,0.8526032521566532,0,5,0,,,0,,0.8526032521566532
eval_20250915_085427_ea5b862e,correct,0.772427450681697,5,0,0,,,1,,0.772427450681697
eval_20250915_072854_7127da6c,correct,0.85,5,0,0,,,1,,0.85
eval_20250915_064743_56260f50,incorrect,0.9352263671207923,0,5,0,,,0,,0.9352263671207923
eval_20250915_070321_4dff958e,correct,0.7822580645161289,5,0,0,,,1,,0.7822580645161289
eval_20250915_083756_d94c16f0,incorrect,0.7425613847796247,0,5,0,,,0,,0.7425613847796247
eval_20250915_073715_8dc66039,incorrect,0.9351376424703699,0,5,0,,,0,,0.9351376424703699
eval_20250915_053049_a4e4c127,incorrect,0.8746748293092267,0,5,0,,,0,,0.8746748293092267
eval_20250915_052015_9b5bfa39,incorrect,0.7425962562775833,0,5,0,,,0,,0.7425962562775833
eval_20250915_084602_7738fb61,incorrect,0.7852858016200518,0,5,0,,,0,,0.7852858016200518
eval_20250915_062356_8869275f,incorrect,0.7186324819055642,0,5,0,,,0,,0.7186324819055642
eval_20250915_070427_946f61f9,incorrect,0.6423569088456349,0,5,0,,,0,,0.6423569088456349
eval_20250915_021433_8584aaa8,incorrect,0.8350486177311726,0,5,0,,,0,,0.8350486177311726
eval_20250915_070924_0fce05c1,incorrect,0.75,0,5,0,,,0,,0.75
eval_20250915_073227_aab436ef,incorrect,0.8278620689655174,0,5,0,,,0,,0.8278620689655174
eval_20250915_040003_528e82df,incorrect,0.6972006460047682,0,5,0,,,0,,0.6972006460047682
eval_20250915_035518_6ade2f74,correct,0.764876001379892,5,0,0,,,1,,0.764876001379892
eval_20250915_045509_c463c0ea,incorrect,0.8425793166564979,0,5,0,,,0,,0.8425793166564979
eval_20250915_053425_58da257d,incorrect,0.935063078858101,0,5,0,,,0,,0.935063078858101
eval_20250915_033947_06478841,incorrect,0.6726077934055799,0,5,0,,,0,,0.6726077934055799
eval_20250915_052043_90d49a9d,correct,0.7970968723841413,5,0,0,,,1,,0.7970968723841413
eval_20250915_070629_ef027419,correct,0.7923607660257636,5,0,0,,,1,,0.7923607660257636
eval_20250915_061351_01a1712b,incorrect,0.902369569341681,0,5,0,,,0,,0.902369569341681
eval_20250915_032636_70919375,correct,0.7650105545960468,5,0,0,,,1,,0.7650105545960468
eval_20250915_030635_4add4d46,correct,0.7896277508676913,5,0,0,,,1,,0.7896277508676913
eval_20250915_082059_c81b198f,correct,0.7967650657693485,5,0,0,,,1,,0.7967650657693485
eval_20250915_035731_98f62647,incorrect,0.8351906884596335,0,5,0,,,0,,0.8351906884596335
eval_20250915_020433_10e3678c,incorrect,0.8654619087644227,0,5,0,,,0,,0.8654619087644227
eval_20250915_072037_f98293a1,incorrect,0.9130472721754305,0,5,0,,,0,,0.9130472721754305
eval_20250915_051330_06d049e7,incorrect,0.8441005209929512,0,5,0,,,0,,0.8441005209929512
eval_20250915_032810_6603d7e0,incorrect,0.7673814811978247,0,5,0,,,0,,0.7673814811978247
eval_20250915_041139_2377edd7,incorrect,0.8581753599513734,0,5,0,,,0,,0.8581753599513734
eval_20250915_045850_d52b50b9,incorrect,0.75,0,5,0,,,0,,0.75
eval_20250915_062453_5752dedf,incorrect,0.694399646738087,0,5,0,,,0,,0.694399646738087
eval_20250915_075820_431ba31c,correct,0.8574770992366412,5,0,0,,,1,,0.8574770992366412
eval_20250915_053531_08811c2a,incorrect,0.8746341556121481,0,5,0,,,0,,0.8746341556121481
eval_20250915_065038_ca04f638,correct,0.75,3,2,0,,,1,,0.75
eval_20250915_064330_0192729d,correct,0.8049520521672422,5,0,0,,,1,,0.8049520521672422
eval_20250915_034015_96afcc6c,incorrect,0.827658845040378,0,5,0,,,0,,0.827658845040378
eval_20250915_074852_bdb72232,incorrect,0.7309445443759807,0,5,0,,,0,,0.7309445443759807
eval_20250915_021542_60f227d2,incorrect,0.8279287186140578,0,5,0,,,0,,0.8279287186140578
eval_20250915_032834_873533df,incorrect,0.8499999999999999,0,5,0,,,0,,0.8499999999999999
eval_20250915_062555_c9034d07,correct,0.75,4,1,0,,,1,,0.75
eval_20250915_074423_0178a1a5,correct,0.832161005616475,5,0,0,,,1,,0.832161005616475
eval_20250915_051948_f137a48a,incorrect,0.8353179278628711,0,5,0,,,0,,0.8353179278628711
eval_20250915_060336_e6b9d33e,incorrect,0.8425502742230347,0,5,0,,,0,,0.8425502742230347
eval_20250915_042638_ba56b262,incorrect,0.8133724027703783,0,5,0,,,0,,0.8133724027703783
eval_20250915_070354_acf73060,incorrect,0.8349812691565444,0,5,0,,,0,,0.8349812691565444
eval_20250905_191517_3b253509,correct,0.80760076408787,5,0,0,,,1,,0.80760076408787
eval_20250915_031106_3721b00e,incorrect,0.8575422181652215,0,5,0,,,0,,0.8575422181652215
eval_20250915_020844_23e5faed,correct,0.8352958004348324,5,0,0,,,1,,0.8352958004348324
eval_20250915_052701_f35f3a3d,incorrect,0.6574576923076924,0,5,0,,,0,,0.6574576923076924
eval_20250915_082742_d46affbd,incorrect,0.835212533955695,0,5,0,,,0,,0.835212533955695
eval_20250915_050915_7828c762,incorrect,0.7821513002364066,0,5,0,,,0,,0.7821513002364066
eval_20250915_040426_766d1305,correct,0.75,4,1,0,,,1,,0.75
eval_20250915_080138_031d73f6,incorrect,0.8499999999999999,1,4,0,,,0,,0.8499999999999999
eval_20250915_020656_4d8b7d8b,incorrect,0.7695817272831355,0,5,0,,,0,,0.7695817272831355
eval_20250915_045710_d6b88d48,incorrect,0.813701392588083,0,5,0,,,0,,0.813701392588083
eval_20250915_080548_9e875421,incorrect,0.9275267674083072,0,5,0,,,0,,0.9275267674083072
eval_20250915_021001_c17f7542,incorrect,0.9276661104368933,0,5,0,,,0,,0.9276661104368933
eval_20250915_073558_31ca2903,incorrect,0.8279029067113071,0,5,0,,,0,,0.8279029067113071
eval_20250915_084122_034f7257,incorrect,0.7603733170134638,0,5,0,,,0,,0.7603733170134638
eval_20250915_063234_1ae251ea,incorrect,0.6821946726030551,0,5,0,,,0,,0.6821946726030551
eval_20250915_073822_912a78e2,incorrect,0.8590241102181401,0,5,0,,,0,,0.8590241102181401
eval_20250915_060653_37d1d1db,incorrect,0.8425916071157062,0,5,0,,,0,,0.8425916071157062
eval_20250915_081722_cea90aca,incorrect,0.8180620919993928,0,5,0,,,0,,0.8180620919993928
eval_20250915_053750_ad84ea5c,incorrect,0.7182584483942329,0,5,0,,,0,,0.7182584483942329
eval_20250915_071710_f38b3f83,incorrect,0.8279160009130337,0,5,0,,,0,,0.8279160009130337
eval_20250915_080627_ad850c80,incorrect,0.777296035512016,0,5,0,,,0,,0.777296035512016
eval_20250915_021210_acc27eb1,incorrect,0.8097853583748563,0,5,0,,,0,,0.8097853583748563
eval_20250915_055812_b2d46b84,incorrect,0.8247016343595591,0,5,0,,,0,,0.8247016343595591
eval_20250915_051526_01856466,incorrect,0.9261957015286816,0,5,0,,,0,,0.9261957015286816
eval_20250915_073855_bb93fdd3,correct,0.8143915323661141,5,0,0,,,1,,0.8143915323661141
eval_20250910_154229_97033124,correct,0.8946023482919787,5,0,0,,,1,,0.8946023482919787
eval_20250915_082328_57264987,incorrect,0.9302182502351835,0,5,0,,,0,,0.9302182502351835
eval_20250915_085024_6691d38a,incorrect,0.8352648058345106,0,5,0,,,0,,0.8352648058345106
eval_20250915_083611_5a001d84,correct,0.8001261564339781,5,0,0,,,1,,0.8001261564339781
eval_20250905_191644_7d95972a,correct,0.8102746538137864,5,0,0,,,1,,0.8102746538137864
eval_20250915_051719_0be61d96,incorrect,0.8279492246883551,0,5,0,,,0,,0.8279492246883551
eval_20250915_054857_2c008658,incorrect,0.6663718002839927,0,5,0,,,0,,0.6663718002839927
eval_20250915_072829_d5081760,incorrect,0.9189897722520054,0,5,0,,,0,,0.9189897722520054
eval_20250915_075140_fd6307b7,incorrect,0.9203073607803107,0,5,0,,,0,,0.9203073607803107
eval_20250915_033851_38d77923,incorrect,0.6911896226051425,0,5,0,,,0,,0.6911896226051425
eval_20250915_070846_b0524478,incorrect,0.8276428625635577,0,5,0,,,0,,0.8276428625635577
eval_20250915_043122_7d4df07e,incorrect,0.8351949239739339,0,5,0,,,0,,0.8351949239739339
eval_20250915_055407_73b95704,incorrect,0.8440369413195501,0,5,0,,,0,,0.8440369413195501
eval_20250915_025942_f7bfc193,incorrect,0.7143571182350914,0,5,0,,,0,,0.7143571182350914
eval_20250915_061715_8af69d14,correct,0.8499999999999999,4,1,0,,,1,,0.8499999999999999
eval_20250915_042736_463b40c5,incorrect,0.8000076423385556,0,5,0,,,0,,0.8000076423385556
eval_20250915_031255_98de430a,incorrect,0.9131156886591668,0,5,0,,,0,,0.9131156886591668
eval_20250915_055111_fa1317e2,incorrect,0.8500000000000001,0,5,0,,,0,,0.8500000000000001
eval_20250915_064235_72ac87d4,incorrect,0.8425315301625893,0,5,0,,,0,,0.8425315301625893
eval_20250915_022710_50368bd1,incorrect,0.7574502420656268,0,5,0,,,0,,0.7574502420656268
eval_20250915_064529_5e9fb5ed,correct,0.7574914350970691,5,0,0,,,1,,0.7574914350970691
eval_20250915_033019_76ec23e2,incorrect,0.842512371526456,0,5,0,,,0,,0.842512371526456
eval_20250915_020319_2193df24,incorrect,0.7101142680667079,0,5,0,,,0,,0.7101142680667079
eval_20250915_071906_3a1ef594,correct,0.7935088119112732,5,0,0,,,1,,0.7935088119112732
eval_20250915_065626_14d0b197,incorrect,0.6664516004776396,0,5,0,,,0,,0.6664516004776396
eval_20250915_030240_f6c0fdfa,incorrect,0.8157481064210408,0,5,0,,,0,,0.8157481064210408
eval_20250915_044539_11fb8c37,incorrect,0.9190141911069064,0,5,0,,,0,,0.9190141911069064
eval_20250915_080924_f1b77aac,incorrect,0.8279371480748745,0,5,0,,,0,,0.8279371480748745
eval_20250915_054925_d433da0a,incorrect,0.9351558653081321,0,5,0,,,0,,0.9351558653081321
eval_20250915_041651_2039bcdf,incorrect,0.8604713036868111,0,5,0,,,0,,0.8604713036868111
eval_20250915_060224_a278b753,incorrect,0.8276661338205069,0,5,0,,,0,,0.8276661338205069
eval_20250915_031503_7e6600d0,incorrect,0.8066341314625591,0,5,0,,,0,,0.8066341314625591
eval_20250915_044431_95110523,incorrect,0.7426120260436613,0,5,0,,,0,,0.7426120260436613
eval_20250915_061537_abcf9b99,incorrect,0.703593136877741,0,5,0,,,0,,0.703593136877741
eval_20250915_015945_f275d365,incorrect,0.6526726401977445,0,5,0,,,0,,0.6526726401977445
eval_20250915_020006_42f4c8b8,incorrect,0.8351180711860526,0,5,0,,,0,,0.8351180711860526
eval_20250915_021949_f7283870,correct,0.7773909716908951,5,0,0,,,1,,0.7773909716908951
eval_20250915_041040_1f1b2637,incorrect,0.842547435799741,0,5,0,,,0,,0.842547435799741
eval_20250915_082702_e8d2bd29,incorrect,0.8278625085363078,0,5,0,,,0,,0.8278625085363078
eval_20250915_075909_883e230b,correct,0.8828183795748576,5,0,0,,,1,,0.8828183795748576
eval_20250915_055705_a61bc407,incorrect,0.8763748810656518,0,5,0,,,0,,0.8763748810656518
eval_20250915_082514_b513ba9b,incorrect,0.8188158144839384,0,5,0,,,0,,0.8188158144839384
eval_20250915_062522_d7e4229b,incorrect,0.742510508215514,0,5,0,,,0,,0.742510508215514
eval_20250915_022037_3c2cf5ef,incorrect,0.6410744500846023,0,5,0,,,0,,0.6410744500846023
eval_20250915_083116_a6a71737,incorrect,0.7000651340996169,0,5,0,,,0,,0.7000651340996169
eval_20250915_044711_2ae5c280,incorrect,0.8350730966394532,0,5,0,,,0,,0.8350730966394532
eval_20250915_072528_aab49cd6,incorrect,0.8134827164270418,0,5,0,,,0,,0.8134827164270418
eval_20250915_044812_ca6a5313,incorrect,0.8548917401764233,0,5,0,,,0,,0.8548917401764233
eval_20250915_083459_40df50d2,correct,0.8330698739977089,5,0,0,,,1,,0.8330698739977089
eval_20250915_071738_97604732,incorrect,0.8278770822240816,0,5,0,,,0,,0.8278770822240816
eval_20250915_034800_12cb81f3,incorrect,0.8425511606597433,0,5,0,,,0,,0.8425511606597433
eval_20250915_030742_e0dd527c,incorrect,0.8425,0,5,0,,,0,,0.8425
eval_20250915_051206_8f06907e,correct,0.781454663558901,5,0,0,,,1,,0.781454663558901
eval_20250915_033646_f3d675f0,correct,0.8246326905417816,5,0,0,,,1,,0.8246326905417816
eval_20250915_020524_862bf7ca,incorrect,0.895699722317319,0,5,0,,,0,,0.895699722317319
eval_20250915_054947_acd3a09a,incorrect,0.933605117433645,0,5,0,,,0,,0.933605117433645
eval_20250915_065654_8fcdcabc,incorrect,0.7526851781219012,0,5,0,,,0,,0.7526851781219012
eval_20250915_022948_3bade68a,incorrect,0.6575078405874704,0,5,0,,,0,,0.6575078405874704
eval_20250915_082913_942df524,incorrect,0.8033664881407805,0,5,0,,,0,,0.8033664881407805
eval_20250915_062804_e969d3e5,incorrect,0.6549562569853933,0,5,0,,,0,,0.6549562569853933
eval_20250915_063643_f0a934ac,correct,0.7355803470813613,4,1,0,,,1,,0.7355803470813613
eval_20250915_034851_37bff68f,incorrect,0.9204328104328104,0,5,0,,,0,,0.9204328104328104
eval_20250915_021343_47f39175,correct,0.7822147908979089,5,0,0,,,1,,0.7822147908979089
eval_20250915_055912_d86adc8f,incorrect,0.8351423996339928,0,5,0,,,0,,0.8351423996339928
eval_20250915_034413_bc2a421c,incorrect,0.7425937237535313,0,5,0,,,0,,0.7425937237535313
eval_20250915_030523_e91565e4,incorrect,0.803336649575266,0,5,0,,,0,,0.803336649575266
eval_20250915_032350_09423d6a,correct,0.760571211647537,4,1,0,,,1,,0.760571211647537
eval_20250915_055535_84b476da,incorrect,0.6336793430292798,0,5,0,,,0,,0.6336793430292798
eval_20250915_050532_01a8dcc2,incorrect,0.8001367469421865,0,5,0,,,0,,0.8001367469421865
eval_20250915_052951_c83cc308,correct,0.7574642362713429,5,0,0,,,1,,0.7574642362713429
eval_20250915_041756_26eadc32,incorrect,0.9179962121212122,0,5,0,,,0,,0.9179962121212122
eval_20250915_020254_98322266,incorrect,0.9106647146062288,0,5,0,,,0,,0.9106647146062288
eval_20250915_074025_aee3dd90,incorrect,0.8279734675205855,0,5,0,,,0,,0.8279734675205855
eval_20250915_042445_071c067c,incorrect,0.8441263573543928,0,5,0,,,0,,0.8441263573543928
eval_20250915_021407_a0a6d658,incorrect,0.8500000000000001,1,4,0,,,0,,0.8500000000000001
eval_20250915_081532_74971cbb,incorrect,0.8349712523321783,0,5,0,,,0,,0.8349712523321783
eval_20250915_084151_e97c7cd1,incorrect,0.7001226147597518,0,5,0,,,0,,0.7001226147597518
eval_20250915_022013_42fd18f1,incorrect,0.7852312624026868,0,5,0,,,0,,0.7852312624026868
eval_20250915_051034_62599fa6,incorrect,0.8456195435748199,0,5,0,,,0,,0.8456195435748199
eval_20250915_031756_8219c9a3,incorrect,0.7336470543316407,0,5,0,,,0,,0.7336470543316407
eval_20250915_080406_533f9174,correct,0.75,5,0,0,,,1,,0.75
eval_20250915_033451_895a4a91,correct,0.7500000000000001,4,1,0,,,1,,0.7500000000000001
eval_20250915_060519_590523c4,incorrect,0.8098425196850393,0,5,0,,,0,,0.8098425196850393
eval_20250915_064352_49b45565,incorrect,0.8425907565588775,0,5,0,,,0,,0.8425907565588775
eval_20250915_065722_7c4f999e,incorrect,0.8106170529611668,0,5,0,,,0,,0.8106170529611668
eval_20250915_053254_450d7de5,incorrect,0.8425795862279565,0,5,0,,,0,,0.8425795862279565
eval_20250915_031917_0ca68d97,incorrect,0.6822126720924927,0,5,0,,,0,,0.6822126720924927
eval_20250915_075715_01bc081a,incorrect,0.7426284751474304,0,5,0,,,0,,0.7426284751474304
eval_20250915_070500_a0416cbb,incorrect,0.742582375478927,0,5,0,,,0,,0.742582375478927
eval_20250915_072009_510a3e84,correct,0.7575450878928545,5,0,0,,,1,,0.7575450878928545
eval_20250915_080504_e1fe7816,correct,0.8500000000000001,5,0,0,,,1,,0.8500000000000001
eval_20250915_072359_0480b6a6,correct,0.7650384277138378,5,0,0,,,1,,0.7650384277138378
eval_20250915_054256_c2648ada,incorrect,0.7425298804780875,0,5,0,,,0,,0.7425298804780875
eval_20250915_061642_588f084a,correct,0.7726016384656611,5,0,0,,,1,,0.7726016384656611
eval_20250915_083940_b695a39f,correct,0.7382366429717956,5,0,0,,,1,,0.7382366429717956
eval_20250915_062901_e4f2f7ae,incorrect,0.7246267513972897,0,5,0,,,0,,0.7246267513972897
eval_20250915_032100_496ba340,correct,0.7649608703951135,5,0,0,,,1,,0.7649608703951135
eval_20250915_033352_88fb694d,incorrect,0.6996883484379182,0,5,0,,,0,,0.6996883484379182
eval_20250915_020200_29e102e6,incorrect,0.7821477480219109,0,5,0,,,0,,0.7821477480219109
eval_20250915_074202_968a9b93,incorrect,0.7336919678561907,0,5,0,,,0,,0.7336919678561907
eval_20250915_060802_27aa3bea,incorrect,0.9169220029432851,0,5,0,,,0,,0.9169220029432851
eval_20250915_081833_770805bd,correct,0.7797884433217557,3,2,0,,,1,,0.7797884433217557
eval_20250915_034244_3c673f07,incorrect,0.8425818735719725,0,5,0,,,0,,0.8425818735719725
eval_20250915_035611_d8333364,incorrect,0.6752805965559657,0,5,0,,,0,,0.6752805965559657
eval_20250915_043220_bd888c7c,incorrect,0.6356097891362261,1,4,0,,,0,,0.6356097891362261
eval_20250915_035428_fd36c8c4,correct,0.7711863644540385,4,1,0,,,1,,0.7711863644540385
eval_20250915_071053_07058f08,incorrect,0.8350475499369822,0,5,0,,,0,,0.8350475499369822
eval_20250915_020820_74a69765,incorrect,0.835163893859215,0,5,0,,,0,,0.835163893859215
eval_20250915_081437_a87d84ad,incorrect,0.7927373980939258,0,5,0,,,0,,0.7927373980939258
eval_20250915_075323_80fea126,correct,0.8426184481574731,5,0,0,,,1,,0.8426184481574731
eval_20250915_070552_007b0d5a,incorrect,0.7425649424849546,0,5,0,,,0,,0.7425649424849546
eval_20250915_043255_91fa5cfe,incorrect,0.6971688034188034,0,5,0,,,0,,0.6971688034188034
eval_20250915_020558_364d959e,incorrect,0.7763706077601006,0,5,0,,,0,,0.7763706077601006
eval_20250915_045038_6cead7b8,incorrect,0.8351404398033462,0,5,0,,,0,,0.8351404398033462
eval_20250915_080954_991f0747,incorrect,0.8424998099292936,0,5,0,,,0,,0.8424998099292936
eval_20250915_072102_3fa6b179,correct,0.77539774037353,5,0,0,,,1,,0.77539774037353
eval_20250915_081023_a1c0bb60,incorrect,0.6753534654986937,0,5,0,,,0,,0.6753534654986937
eval_20250905_191544_8650ea57,incorrect,0.8672498861393653,0,5,0,,,0,,0.8672498861393653
eval_20250915_080750_12fa047f,correct,0.7499999999999999,4,1,0,,,1,,0.7499999999999999
eval_20250915_062250_18a04d63,incorrect,0.7178764979772537,0,5,0,,,0,,0.7178764979772537
eval_20250915_033520_b79ad2f9,incorrect,0.6853553781832002,0,5,0,,,0,,0.6853553781832002
eval_20250915_052635_bf4e2ad3,correct,0.792476507672178,3,2,0,,,1,,0.792476507672178
eval_20250915_061321_7be39af8,correct,0.7970617491774428,5,0,0,,,1,,0.7970617491774428
eval_20250915_052828_66cfd19c,incorrect,0.9425184284520101,0,5,0,,,0,,0.9425184284520101
eval_20250915_021655_b2f56163,correct,0.85,4,1,0,,,1,,0.85
eval_20250915_041835_951e0d8d,incorrect,0.85,0,5,0,,,0,,0.85
eval_20250915_021056_b7a9511e,incorrect,0.8391634980988593,0,5,0,,,0,,0.8391634980988593
eval_20250915_020502_ec405e2d,correct,0.8254432318590849,5,0,0,,,1,,0.8254432318590849
eval_20250915_065007_fa0cfdaa,correct,0.7724471830985916,5,0,0,,,1,,0.7724471830985916
eval_20250915_020346_6cdb508a,incorrect,0.8352153311169704,0,5,0,,,0,,0.8352153311169704
eval_20250915_034044_abdf6cf1,incorrect,0.7606915586904853,0,5,0,,,0,,0.7606915586904853
eval_20250915_033553_dff9387c,incorrect,0.8351524239778291,0,5,0,,,0,,0.8351524239778291
eval_20250915_053019_4aec1fa3,incorrect,0.8350901021540347,0,5,0,,,0,,0.8350901021540347
eval_20250915_052405_4cf697d0,incorrect,0.7589666820205743,0,5,0,,,0,,0.7589666820205743
eval_20250915_030146_f2477dd1,incorrect,0.8425685975609756,0,5,0,,,0,,0.8425685975609756
eval_20250915_084744_cc7615f6,incorrect,0.9186428109670305,0,5,0,,,0,,0.9186428109670305
eval_20250915_021030_321d1623,incorrect,0.8276520347508001,0,5,0,,,0,,0.8276520347508001
eval_20250915_041622_e523a7d7,incorrect,0.8425086173879741,0,5,0,,,0,,0.8425086173879741
eval_20250915_034216_770d3e71,incorrect,0.797581975071908,0,5,0,,,0,,0.797581975071908
eval_20250915_072500_71c4c8a4,correct,0.8499999999999999,5,0,0,,,1,,0.8499999999999999
eval_20250915_032456_9dcaa21b,correct,0.8574517403860771,5,0,0,,,1,,0.8574517403860771
eval_20250915_022850_242a1912,incorrect,0.7321337202642332,0,5,0,,,0,,0.7321337202642332
eval_20250915_061908_0c581a8d,incorrect,0.8352267966637467,0,5,0,,,0,,0.8352267966637467
eval_20250915_064105_3333342a,incorrect,0.9203163384859594,0,5,0,,,0,,0.9203163384859594
eval_20250915_022616_cde109f2,correct,0.7679666219067715,5,0,0,,,1,,0.7679666219067715
eval_20250915_021902_092bd7f9,incorrect,0.7574468892261002,0,5,0,,,0,,0.7574468892261002
eval_20250915_045951_4d03445a,correct,0.75,3,2,0,,,1,,0.75
eval_20250915_084908_aad1041f,incorrect,0.84246316584813,0,5,0,,,0,,0.84246316584813
eval_20250915_085059_e7dfcf38,incorrect,0.7302147651006711,0,5,0,,,0,,0.7302147651006711
eval_20250915_053822_3289857f,incorrect,0.8425194448680801,0,5,0,,,0,,0.8425194448680801
eval_20250915_083908_72db10d0,incorrect,0.8366684539083145,0,5,0,,,0,,0.8366684539083145
eval_20250915_080435_8a51c975,incorrect,0.8852031902772503,0,5,0,,,0,,0.8852031902772503
eval_20250915_061839_cf71fd51,correct,0.7574155933236795,5,0,0,,,1,,0.7574155933236795
eval_20250915_032723_97ae6aff,correct,0.7917202572347266,5,0,0,,,1,,0.7917202572347266
eval_20250910_153922_d383488c,correct,0.8384256525333648,3,2,0,,,1,,0.8384256525333648
eval_20250915_042611_df52d2c9,incorrect,0.8277975469412476,0,5,0,,,0,,0.8277975469412476
eval_20250915_041112_941684d6,incorrect,0.7746785945904704,0,5,0,,,0,,0.7746785945904704
eval_20250915_075847_25465c92,incorrect,0.9351101187068208,0,5,0,,,0,,0.9351101187068208
eval_20250910_154356_fb251460,correct,0.8068443969139103,5,0,0,,,1,,0.8068443969139103
eval_20250915_064720_5effefb3,correct,0.7574683544303796,5,0,0,,,1,,0.7574683544303796
eval_20250915_074129_a2eae3b7,incorrect,0.8099694306457776,0,5,0,,,0,,0.8099694306457776
eval_20250915_071150_62fb0557,incorrect,0.842477943413447,0,5,0,,,0,,0.842477943413447
eval_20250915_060945_befa35e3,incorrect,0.7425988483685222,0,5,0,,,0,,0.7425988483685222
eval_20250915_072256_0cd69695,incorrect,0.6664440191387561,0,5,0,,,0,,0.6664440191387561
eval_20250915_064423_a12421c4,incorrect,0.7002224608775697,0,5,0,,,0,,0.7002224608775697
eval_20250915_034121_0fc29d21,incorrect,0.6820652591170825,0,5,0,,,0,,0.6820652591170825
eval_20250915_030340_cec00181,incorrect,0.8097778115964085,0,5,0,,,0,,0.8097778115964085
eval_20250915_043926_4dec0d9b,incorrect,0.6830618954773102,0,5,0,,,0,,0.6830618954773102
eval_20250915_043728_57e02885,incorrect,0.8278011955855303,0,5,0,,,0,,0.8278011955855303
eval_20250915_070722_4d1bee5b,incorrect,0.8424937257586127,0,5,0,,,0,,0.8424937257586127
eval_20250915_030456_6d6352c4,incorrect,0.6156526271088292,0,5,0,,,0,,0.6156526271088292
eval_20250915_033715_6a287d03,incorrect,0.9276690188936946,0,5,0,,,0,,0.9276690188936946
eval_20250915_084223_63b6a3bc,incorrect,0.85,0,5,0,,,0,,0.85
eval_20250915_073417_c5bb731a,correct,0.75,5,0,0,,,1,,0.75
eval_20250915_072553_30c90ecd,correct,0.7500000000000001,5,0,0,,,1,,0.7500000000000001
eval_20250915_052307_4458f5a8,incorrect,0.645256780150029,0,5,0,,,0,,0.645256780150029
eval_20250915_080339_2a720b05,incorrect,0.6904430863254392,0,5,0,,,0,,0.6904430863254392
eval_20250915_050026_564b0551,incorrect,0.8278256887735632,0,5,0,,,0,,0.8278256887735632
eval_20250915_074348_21022622,incorrect,0.8688877029808644,0,5,0,,,0,,0.8688877029808644
eval_20250915_051103_de0d0b72,correct,0.7635451440850313,5,0,0,,,1,,0.7635451440850313
eval_20250915_035827_28734d69,incorrect,0.9276564389359131,0,5,0,,,0,,0.9276564389359131
eval_20250915_080003_ddb67e33,incorrect,0.8672895776359768,0,5,0,,,0,,0.8672895776359768
eval_20250915_031201_9fd358e1,incorrect,0.9203600377002826,0,5,0,,,0,,0.9203600377002826
